date,1,2,3,4,5
2014-05-31,1.816136773851206,1.8978202259789128,4.590192837465562,2.4475007210042445,1.856529316374753
2014-06-30,1.8486257894123268,1.8948578840341894,4.842424242424238,2.513468872120707,1.8715990894678467
2014-07-31,1.8191235764448606,1.8920229546462286,4.709935720844808,2.4535409100115504,1.8552152338669003
2014-08-31,1.8592102459790718,1.9150591449088514,4.728448117539023,2.5350863458242805,1.8869280812660705
2014-09-30,1.8087481558604441,1.9029371142584866,4.4395592286501335,2.4325801133177674,1.8552449962561361
2014-10-31,1.8204501509480981,1.9235957862119253,4.3083195592286465,2.456225223077994,1.8713124376684465
2014-11-30,1.8569309497871447,1.9413290658621014,4.287897153351696,2.530425946584766,1.898661114080314
2014-12-31,1.8269905652413354,1.946349120598536,4.363489439853072,2.469473993753372,1.8857257170647308
2015-01-31,1.7938865015014405,2.0024577882199472,4.7154820936639075,2.4026606898119938,1.8953052514342357
2015-02-28,1.8989873814625278,1.967451188249507,4.45612488521579,2.6168758443915077,1.9329161854900143
2015-03-31,1.8692600528217844,1.980412867648935,4.3485032139577555,2.555668896263717,1.9240339554151291
2015-04-30,1.9131013301924336,1.9681697950696464,4.339540863177223,2.646104312082381,1.940440221442626
2015-05-31,1.9196899835585157,1.963567653519392,4.373112947658399,2.6597857093636805,1.9415048690386207
2015-06-30,1.8750527614859238,1.9440060036796776,4.311331496786039,2.5675578590278603,1.909218118902288
2015-07-31,1.9087075546407997,1.9622667713148492,4.0249770431588585,2.636993678334169,1.9353018913413123
2015-08-31,1.7824015822415893,1.9633854535632225,4.164260789715332,2.3796239896974267,1.8707061070572268
2015-09-30,1.7166597657993015,1.981007884289015,4.095133149678602,2.2491910294866724,1.844103177886245
2015-10-31,1.8526939512222576,1.9739454062676811,4.195078053259868,2.521770299243516,1.9123589396959693
2015-11-30,1.8434762683861219,1.9656049803020215,3.9087970615243313,2.502973933318557,1.9035614343142027
2015-12-31,1.8110716712024795,1.9625215964283738,3.901524334251604,2.437268951829484,1.8852764432343843
2016-01-31,1.702726713592565,2.005694067161709,4.107291092745636,2.2218637549256575,1.8480121394218056
2016-02-29,1.6900518972025358,2.025431546329756,4.525509641873274,2.197101200321859,1.8501579466436011
2016-03-31,1.8047402928915703,2.0282473638342027,4.526868686868683,2.4244993490319597,1.9132327985539792
2016-04-30,1.8332978240158222,2.025812509874475,4.751258034894396,2.482272948667632,1.927152735570511
2016-05-31,1.8435928461454971,2.0265718887127786,4.462369146005507,2.5032113616849654,1.9329183728834602
2016-06-30,1.8229344631996172,2.073681407450069,4.834269972451788,2.4612548404099948,1.9442698638144384
2016-07-31,1.8999521629194287,2.082485615122344,4.963379247015608,2.618870355222095,1.989126202306
2016-08-31,1.901531992555103,2.0705597998093928,4.805032139577592,2.622137460331577,1.9842468853033506
2016-09-30,1.9116300384706606,2.0667527126133356,4.83331496786042,2.6430523754025637,1.9876786881994712
2016-10-31,1.8746346895212673,2.042958417637977,4.67864095500459,2.566699191892562,1.9569876644868323
2016-11-30,1.9015922913961592,1.987167007282904,4.31566574839302,2.622262185898134,1.9439088103010245
2016-12-31,1.9470937968572242,1.9848888707679941,4.214876033057849,2.7169416394727137,1.965900508093759
2017-01-31,1.9940866936537476,1.989371244514892,4.4466115702479305,2.815892384347264,1.991727573596485
2017-02-28,2.0494088703615114,1.9996585343478797,4.614765840220382,2.933883856238489,2.0243808776973373
2017-03-31,2.0712370508238833,1.9984850647000991,4.588429752066112,2.9808814840998226,2.034535895855615
2017-04-30,2.101909061307842,2.012481334060437,4.658512396694212,3.0473397986613384,2.056709204475568
2017-05-31,2.146373426702739,2.025967953193726,4.664315886134065,3.144545798318406,2.0853018433997392
2017-06-30,2.1546303480047118,2.022929163714945,4.560550964187326,3.162708449892532,2.087741499325051
2017-07-31,2.206197916876038,2.026004902835187,4.657116620752982,3.2769265363559335,2.1141825361627666
2017-08-31,2.2093012972290675,2.04891240641548,4.837318640955002,3.2838432717958153,2.1275960230745046
2017-09-30,2.258887044191011,2.0308924485125885,4.70064279155188,3.3950155813395497,2.141858221286004
2017-10-31,2.301578623658854,2.0286627287692482,4.666078971533514,3.4917144723707505,2.160816227990881
2017-11-30,2.35144978513513,2.0262023922981682,4.6711478420569295,3.6058160153432595,2.182776484207628
2017-12-31,2.3832473739854727,2.0332151794223647,4.785307621671255,3.679202441328937,2.201284792366892
2018-01-31,2.509083015424444,2.004832758277997,4.9211753902662965,3.9744088928212604,2.2428312068815743
2018-02-28,2.4051398732116374,1.9890425201184452,4.845987144168959,3.7300143909400045,2.1872186618283576
2018-03-31,2.352716060797312,2.0086920846223264,4.868613406795222,3.6087290512102603,2.1739094113341935
2018-04-30,2.379750041204209,1.9921603053824184,4.838053259871439,3.6711067604032785,2.1773478290845487
2018-05-31,2.394663954558794,2.0102528884426643,4.782038567493111,3.705671058146358,2.1940556354617233
2018-06-30,2.393522296501462,2.0108338897015,4.600918273645544,3.7030213513242787,2.193849527556824
2018-07-31,2.4682807996430314,2.0017175212651575,4.503581267217627,3.8778575125848396,2.222791246169516
2018-08-31,2.4988201526766667,2.0173510419798912,4.4081542699724485,3.950049151762913,2.245216568334249
2018-09-30,2.5127331052697173,1.9976212075652497,4.3802387511478384,3.983084706358154,2.240421598726024
2018-10-31,2.3282266914829903,1.9870918338744141,4.456712580348941,3.552531158415796,2.1509068427187388
